model,config,filename,prediction,word_count,temporal_count,accident_affirmed,accident_negated,event_count,benign_count,temporal_matched,accident_affirmed_kw,event_matched,answer
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-03-22-17-43-04_1913__m090_streamer_m090_w_cam_16_b_video_part3_adv.mp4,,21,0,1,0,0,0,,accident,,"Yes, there is a car accident shown in the video. Additionally, there is a car that is stuck in the mud."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-03-25-14-58-04_2190__m090_streamer_m090_w_cam_50_k_video_part7_adv.mp4,,65,0,3,0,1,0,,accident; anomalies; on its side,wrong side,"Yes, there are several instances of road accidents and anomalies in the video. A car is seen flipping over on the road, a car is seen on its side, and a car is seen on the side of the road. Additionally, a car is seen driving on the wrong side of the road, and a car is seen driving on the shoulder of the road."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-03-27-07-13-04_2347__m090_streamer_m090_w_cam_50_k_video_part3_adv.mp4,,12,0,1,0,0,0,,accident,,"Yes, there is a car accident on the road in the video."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-03-31-18-28-04_2776__m090_streamer_m090_o_cam_50_m_video_part7_adv.mp4,,22,0,2,0,1,0,,accident; crash,lying on the road,"Yes, there is a car accident on the road. A car has crashed into a tree and is lying on the road."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-03-31-18-28-04_2776__m090_streamer_m090_w_cam_50_k_video_part5_adv.mp4,,9,0,1,0,0,0,,accident,,"Yes, there is a car accident on the road."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-04-01-07-43-04_2829__m090_streamer_m090_w_cam_16_b_video_part1_adv.mp4,,17,0,1,0,0,0,,crash,,"Yes, there is a car that has crashed into a tree on the side of the road."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-04-03-06-28-04_3016__m090_streamer_m090_n_cam_16_k_video_part5_adv.mp4,,12,0,1,0,0,0,,accident,,"Yes, there is a car accident on the road in the video."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-04-03-06-28-04_3016__m090_streamer_m090_w_cam_16_b_video_part19_adv.mp4,,23,0,2,0,0,0,,accident; crash,,"Yes, there is a car accident in the video. The car is seen driving on the road and then crashing into a snowbank."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-04-03-06-28-04_3016__m090_streamer_m090_w_cam_50_k_video_part15_adv.mp4,,29,0,2,0,1,0,,accident; crash,lying on the road,"Yes, there is a car accident on the road in the video. The video shows a car that has crashed into a tree and is lying on the road."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-04-04-08-28-04_3120__m090_streamer_m090_o_cam_50_m_video_part7_adv.mp4,,72,0,2,0,1,0,,accident; anomalies,lying on the road,"Yes, there are several instances of road accidents and anomalies in the video. A car is seen flipping over on the highway, a person is lying on the road, and a car is seen driving on the highway with a person standing in front of it. Additionally, a person is seen walking on the highway, and a car is seen driving on the highway with a person standing in front of it."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-04-04-08-28-04_3120__m090_streamer_m090_w_cam_50_k_video_part2_adv.mp4,,25,0,2,0,1,0,,accident; crash,spinning out,"Yes, there is a car accident in the video. A car is seen spinning out of control and crashing into the side of the road."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-04-08-06-28-04_3496__m090_streamer_m090_n_cam_16_k_video_part4_adv.mp4,,57,0,4,0,1,0,,accident; accident; crash; anomalies,lying on the road,"Yes, there are several instances of road accidents and anomalies in the video. A car is seen crashing into a tree, a person is lying on the road, and a car is seen driving on the road at night. Additionally, there is a car accident on the road and a person is seen walking on the road."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-04-08-21-58-04_3558__m090_streamer_m090_n_cam_16_k_video_part11_adv.mp4,,27,0,2,0,0,0,,accident; anomaly,,"Yes, there is a car accident shown in the video. Additionally, there is a person laying on the ground in the dark, which could be an anomaly."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-04-10-12-43-04_3713__m090_streamer_m090_o_cam_50_m_video_part17_adv.mp4,,26,0,1,0,0,0,,accident,,"Yes, there is a car accident on the road in the video. Additionally, there is a person standing on the road in one of the frames."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-04-10-12-43-04_3713__m090_streamer_m090_w_cam_50_k_video_part14_adv.mp4,,18,0,1,0,0,0,,accident,,"Yes, there is a car accident in the video. A car is seen flipping over on the road."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-04-21-18-43-04_4793__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,24,0,3,0,0,0,,accident; accident; crash,,"Yes, there is a car accident in the video. A car crashes into another car, and the video shows the aftermath of the accident."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-04-21-18-43-04_4793__m090_streamer_m090_o_cam_50_m_video_part5_adv.mp4,,12,0,1,0,0,0,,accident,,"Yes, there is a motorcycle accident in the middle of the highway."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-04-21-18-43-04_4793__m090_streamer_m090_w_cam_50_k_video_part19_adv.mp4,,25,0,2,0,1,0,,accident; crash,spinning out,"Yes, there is a car accident in the video. A car is seen spinning out of control and crashing into the side of the road."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-04-23-06-28-04_4936__m090_streamer_m090_o_cam_50_m_video_part10_adv.mp4,,53,0,6,0,1,0,,accident; crash; crash; broken; broken; anomalies,lying on the road,"Yes, there are several instances of road accidents and anomalies in the video. A car is seen crashing into a tree, a person is lying on the road, and a car is seen crashing into a motorcycle. Additionally, there is a car with a broken windshield and a car with a broken window."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-04-23-06-28-04_4936__m090_streamer_m090_w_cam_16_b_video_part19_adv.mp4,,9,0,1,0,0,0,,accident,,"Yes, there is a car accident in the video."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-04-23-20-13-04_4991__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,28,0,1,0,0,0,,accident,,"Yes, there is a car accident on the road in the video. The video also shows a car driving on the road and a train on the tracks."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-04-23-20-13-04_4991__m090_streamer_m090_o_cam_50_m_video_part9_adv.mp4,,50,0,2,0,0,0,,accident; accident,,"Yes, there is a car accident on the road in the video. The video shows a car accident on the road, and there is also a sign on the road. Additionally, there is a car driving down the road at night, and a car driving down the highway at night."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_06_2022-04-23-20-13-04_4991__m090_streamer_m090_w_cam_50_k_video_part9_adv.mp4,,65,0,3,0,0,0,,accident; accident; anomalies,,"Yes, there are several instances of road accidents and anomalies in the video. In one instance, a car is seen driving on the road with a person laying on the ground. In another instance, a car is seen driving on the road with a person laying on the ground. Additionally, there is a car accident on the road with a person laying on the ground."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2021-12-14-07-38-15_39__s110_streamer_s110_n_cam_16_b_video_part6_adv.mp4,,55,0,4,0,1,0,,accident; accident; crash; anomalies,lying on the ground,"Yes, there are several instances of road accidents and anomalies in the video. A car is seen crashing into a tree, a person is hit by a car, and a person is seen lying on the ground. Additionally, there is a car accident involving a truck and a person is seen lying on the ground."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2021-12-14-07-38-15_39__s110_streamer_s110_s1_cam_8_b_video_part20_adv.mp4,,9,0,1,0,0,0,,accident,,"Yes, there is a car accident in the video."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2022-02-10-07-25-57_59__s110_streamer_s110_n_cam_16_b_video_part3_adv.mp4,,42,0,4,0,0,0,,accident; crash; crash; crash,,"Yes, there is a car accident in the video. A car is seen crashing into a tree, and there is also a car that is seen crashing into a pole. Additionally, there is a car that is seen crashing into a tree."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2022-02-10-07-25-57_59__s110_streamer_s110_n_cam_50_m_video_part5_adv.mp4,,18,0,2,0,0,0,,accident; flipped,,"Yes, there is a car accident in the video. A car is seen flipped over on the road."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2022-02-10-14-25-57_87__s110_streamer_s110_n_cam_16_b_video_part2_adv.mp4,,9,0,1,0,0,0,,accident,,"Yes, there is a motorcycle accident in the video."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2022-02-10-14-25-57_87__s110_streamer_s110_n_cam_50_m_video_part11_adv.mp4,,25,0,2,0,1,0,,accident; crash,spinning out,"Yes, there is a car accident in the video. A car is seen spinning out of control and crashing into the side of the road."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2022-02-10-14-25-57_87__s110_streamer_s110_n_cam_50_m_video_part5_adv.mp4,,20,0,2,0,0,0,,accident; on its side,,"Yes, there is a car accident in the video. A car is seen flipping over and landing on its side."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2022-02-10-14-25-57_87__s110_streamer_s110_n_cam_50_m_video_part6_adv.mp4,,9,0,1,0,0,0,,accident,,"Yes, there is a car accident in the video."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2022-02-10-14-25-57_87__s110_streamer_s110_s1_cam_8_b_video_part6_adv.mp4,,9,0,1,0,0,0,,accident,,"Yes, there is a car accident in the video."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2022-02-10-14-25-57_87__s110_streamer_s110_s2_cam_8_b_video_part7_adv.mp4,,9,0,1,0,0,0,,accident,,"Yes, there is a car accident in the video."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2022-02-10-17-25-57_99__s110_streamer_s110_n_cam_50_m_video_part15_adv.mp4,,461,0,2,0,0,0,,accident; anomalies,,"Yes, there are several instances of road accidents and anomalies in the video. A car is seen on the side of the road, a truck is on the side of the road, a car is on the side of the road, a car is on the side of the road, a car is on the side of the road, a car is on the side of the road, a car is on the side of the road, a car is on the side of the road, a car is on the side of the road, a car is on the side of the road, a car is on the side of the road, a car is on the side of the road, a car "
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2022-02-10-17-25-57_99__s110_streamer_s110_s2_cam_8_b_video_part5_adv.mp4,,25,0,2,0,0,0,,accident; crash,,"Yes, there is a car accident in the video. A car is seen crashing into another car, and there is a hole in the road."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2022-02-26-07-18-23_149__s110_streamer_s110_s1_cam_8_b_video_part13_adv.mp4,,9,0,1,0,0,0,,accident,,"Yes, there is a car accident in the video."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2022-03-05-06-10-08_233__s110_streamer_s110_n_cam_16_b_video_part4_adv.mp4,,31,0,2,0,0,0,,accident; accident,,"Yes, the video shows a car accident and a person laying on the ground. The video also mentions a car accident and a person laying on the ground in the captions."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2022-03-05-14-55-08_268__s110_streamer_s110_s1_cam_8_b_video_part5_adv.mp4,,13,0,2,0,0,0,,accident; anomalies,,"Yes, there are multiple instances of road accidents and anomalies in the video."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2022-03-05-15-40-08_271__s110_streamer_s110_s2_cam_8_b_video_part1_adv.mp4,,9,0,1,0,0,0,,accident,,"Yes, there is a car accident in the video."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2022-03-09-06-25-08_618__s110_streamer_s110_n_cam_50_m_video_part9_adv.mp4,,42,0,2,0,2,0,,accident; crash,wrong side; lying on the ground,"Yes, there is a car accident in the video. A car is seen crashing into a pole, and there is a person lying on the ground. Additionally, there is a car that is seen driving on the wrong side of the road."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2022-03-10-06-25-08_714__s110_streamer_s110_n_cam_50_m_video_part4_adv.mp4,,53,0,3,0,1,0,,accident; crash; anomalies,lying on the road,"Yes, there are several instances of road accidents and anomalies in the video. A car is seen crashing into a pole, a person is lying on the road, and a person is seen walking on the road. Additionally, there is a car with its lights on and a person walking on the sidewalk."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2022-03-10-10-10-08_729__s110_streamer_s110_s1_cam_8_b_video_part13_adv.mp4,,9,0,1,0,0,0,,accident,,"Yes, there is a car accident in the video."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2022-03-13-06-10-08_1001__s110_streamer_s110_s1_cam_8_b_video_part2_adv.mp4,,31,0,2,0,1,0,,accident; accident,lying on the ground,"Yes, the video shows a car accident and a person lying on the ground. The video also mentions a car accident and a person lying on the ground in the captions."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2022-03-14-08-55-08_1108__s110_streamer_s110_n_cam_50_m_video_part8_adv.mp4,,20,0,2,0,0,0,,accident; on its side,,"Yes, there is a car accident in the video. A car is seen flipping over and landing on its side."
InternVL3,G4_temporal_64_internvl,compressed_data_log_ws_07_2022-03-17-07-25-08_1390__s110_streamer_s110_n_cam_16_b_video_part4_adv.mp4,,14,0,1,0,1,0,,accident,lying on the road,"Yes, there is a road accident where a person is lying on the road."
